prob_transmission,day,patients,patient_C,patient_S,patient_isolated,patient_positive,patient_preinfection,hcws,hcw_C,goo,goo_C,beds,filled_beds,filled_sick_beds,empty_isolated_beds,daily_hcw_infections,cumulative_sick_patients,cumulative_patients,move2isol,daily_discharges,daily_admissions,iteration
0.04,611,30.0,2.0,28.0,17.0,2.0,1.0,19.0,0.0,30.0,3.0,30.0,30.0,2.0,0.0,0.0,80.0,1292.0,4.0,2.0,2.0,1.0
0.04,612,29.0,2.0,27.0,17.0,2.0,1.0,19.0,0.0,30.0,3.0,30.0,29.0,2.0,0.0,0.0,80.0,1295.0,4.0,4.0,3.0,1.0
0.04,613,30.0,2.0,28.0,17.0,2.0,1.0,19.0,0.0,30.0,3.0,30.0,30.0,2.0,0.0,0.0,80.0,1297.0,4.0,1.0,2.0,1.0
0.04,614,30.0,2.0,28.0,16.0,2.0,1.0,19.0,0.0,30.0,3.0,30.0,30.0,2.0,0.0,0.0,80.0,1300.0,4.0,3.0,3.0,1.0
0.04,615,30.0,2.0,28.0,16.0,2.0,1.0,19.0,0.0,30.0,3.0,30.0,30.0,2.0,0.0,0.0,80.0,1300.0,4.0,0.0,0.0,1.0
0.04,616,29.0,1.0,28.0,15.0,1.0,0.0,19.0,0.0,30.0,3.0,30.0,29.0,1.0,1.0,0.0,80.0,1302.0,4.0,3.0,2.0,1.0
0.04,617,29.0,1.0,28.0,16.0,1.0,0.0,19.0,0.0,30.0,3.0,30.0,29.0,1.0,0.0,0.0,80.0,1304.0,4.0,2.0,2.0,1.0
0.04,618,30.0,1.0,29.0,16.0,1.0,0.0,19.0,0.0,30.0,3.0,30.0,30.0,1.0,0.0,0.0,80.0,1309.0,4.0,4.0,5.0,1.0
0.04,619,30.0,1.0,29.0,16.0,1.0,0.0,19.0,0.0,30.0,3.0,30.0,30.0,1.0,0.0,0.0,80.0,1309.0,4.0,0.0,0.0,1.0
0.04,620,30.0,1.0,29.0,16.0,1.0,0.0,19.0,0.0,30.0,3.0,30.0,30.0,1.0,0.0,0.0,80.0,1310.0,4.0,1.0,1.0,1.0
0.04,621,29.0,1.0,28.0,16.0,1.0,0.0,19.0,0.0,30.0,3.0,30.0,29.0,1.0,0.0,0.0,80.0,1313.0,4.0,4.0,3.0,1.0
0.04,622,29.0,1.0,28.0,16.0,1.0,0.0,19.0,0.0,30.0,3.0,30.0,29.0,1.0,0.0,0.0,80.0,1315.0,4.0,2.0,2.0,1.0
0.04,623,29.0,1.0,28.0,15.0,1.0,0.0,19.0,0.0,30.0,3.0,30.0,29.0,1.0,1.0,1.0,81.0,1319.0,4.0,4.0,4.0,1.0
0.04,624,30.0,1.0,29.0,16.0,1.0,0.0,19.0,0.0,30.0,3.0,30.0,30.0,1.0,0.0,0.0,81.0,1320.0,4.0,0.0,1.0,1.0
0.04,625,30.0,1.0,29.0,16.0,1.0,0.0,19.0,0.0,30.0,3.0,30.0,30.0,1.0,0.0,0.0,81.0,1322.0,4.0,2.0,2.0,1.0
0.04,626,29.0,1.0,28.0,15.0,1.0,0.0,19.0,0.0,30.0,3.0,30.0,29.0,1.0,1.0,0.0,81.0,1324.0,4.0,3.0,2.0,1.0
0.04,627,30.0,1.0,29.0,16.0,1.0,0.0,19.0,0.0,30.0,3.0,30.0,30.0,1.0,0.0,0.0,81.0,1327.0,4.0,2.0,3.0,1.0
0.04,628,30.0,1.0,29.0,16.0,1.0,0.0,19.0,0.0,30.0,3.0,30.0,30.0,1.0,0.0,0.0,81.0,1329.0,4.0,2.0,2.0,1.0
0.04,629,30.0,1.0,29.0,16.0,1.0,0.0,19.0,0.0,30.0,3.0,30.0,30.0,1.0,0.0,0.0,81.0,1329.0,4.0,0.0,0.0,1.0
0.04,630,30.0,1.0,29.0,16.0,1.0,0.0,19.0,0.0,30.0,4.0,30.0,30.0,1.0,0.0,0.0,81.0,1331.0,4.0,2.0,2.0,1.0
0.04,631,29.0,2.0,27.0,15.0,2.0,1.0,19.0,0.0,30.0,4.0,30.0,29.0,2.0,1.0,0.0,82.0,1332.0,4.0,2.0,1.0,1.0
0.04,632,30.0,5.0,25.0,16.0,5.0,4.0,19.0,0.0,30.0,4.0,30.0,30.0,5.0,0.0,0.0,85.0,1338.0,4.0,5.0,6.0,1.0
0.04,633,30.0,5.0,25.0,16.0,5.0,4.0,19.0,0.0,30.0,4.0,30.0,30.0,5.0,0.0,0.0,85.0,1338.0,4.0,0.0,0.0,1.0
0.04,634,30.0,5.0,25.0,16.0,5.0,4.0,19.0,0.0,30.0,4.0,30.0,30.0,5.0,0.0,0.0,85.0,1339.0,4.0,1.0,1.0,1.0
0.04,635,29.0,4.0,25.0,15.0,4.0,4.0,19.0,0.0,30.0,4.0,30.0,29.0,4.0,1.0,0.0,85.0,1342.0,4.0,4.0,3.0,1.0
0.04,636,30.0,4.0,26.0,16.0,4.0,4.0,19.0,0.0,30.0,4.0,30.0,30.0,4.0,0.0,0.0,85.0,1345.0,4.0,2.0,3.0,1.0
0.04,637,29.0,4.0,25.0,15.0,4.0,4.0,19.0,0.0,30.0,4.0,30.0,29.0,4.0,1.0,0.0,85.0,1348.0,4.0,4.0,3.0,1.0
0.04,638,30.0,4.0,26.0,16.0,4.0,4.0,19.0,0.0,30.0,5.0,30.0,30.0,4.0,0.0,0.0,85.0,1350.0,4.0,1.0,2.0,1.0
0.04,639,30.0,4.0,26.0,16.0,4.0,4.0,19.0,0.0,30.0,5.0,30.0,30.0,4.0,0.0,0.0,85.0,1352.0,4.0,2.0,2.0,1.0
0.04,640,30.0,4.0,26.0,16.0,4.0,4.0,19.0,0.0,30.0,5.0,30.0,30.0,4.0,0.0,0.0,85.0,1354.0,4.0,2.0,2.0,1.0
0.04,641,30.0,4.0,26.0,16.0,4.0,4.0,19.0,0.0,30.0,5.0,30.0,30.0,4.0,0.0,0.0,85.0,1357.0,4.0,3.0,3.0,1.0
0.04,642,30.0,4.0,26.0,16.0,4.0,4.0,19.0,0.0,30.0,5.0,30.0,30.0,4.0,0.0,0.0,85.0,1359.0,4.0,2.0,2.0,1.0
0.04,643,30.0,4.0,26.0,16.0,4.0,4.0,19.0,0.0,30.0,5.0,30.0,30.0,4.0,0.0,0.0,85.0,1359.0,4.0,0.0,0.0,1.0
0.04,644,30.0,4.0,26.0,16.0,4.0,4.0,19.0,0.0,30.0,5.0,30.0,30.0,4.0,0.0,0.0,85.0,1361.0,4.0,2.0,2.0,1.0
0.04,645,30.0,3.0,27.0,16.0,3.0,3.0,19.0,0.0,30.0,5.0,30.0,30.0,3.0,0.0,0.0,85.0,1362.0,4.0,1.0,1.0,1.0
0.04,646,29.0,0.0,29.0,15.0,0.0,0.0,19.0,0.0,30.0,5.0,30.0,29.0,0.0,1.0,0.0,85.0,1367.0,4.0,6.0,5.0,1.0
0.04,647,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,5.0,30.0,30.0,0.0,0.0,0.0,85.0,1368.0,4.0,0.0,1.0,1.0
0.04,648,30.0,1.0,29.0,16.0,1.0,0.0,19.0,0.0,30.0,5.0,30.0,30.0,1.0,0.0,1.0,86.0,1369.0,4.0,1.0,1.0,1.0
0.04,649,29.0,1.0,28.0,15.0,1.0,0.0,19.0,0.0,30.0,5.0,30.0,29.0,1.0,1.0,0.0,86.0,1370.0,4.0,2.0,1.0,1.0
0.04,650,30.0,1.0,29.0,16.0,1.0,0.0,19.0,0.0,30.0,5.0,30.0,30.0,1.0,0.0,0.0,86.0,1374.0,4.0,3.0,4.0,1.0
0.04,651,30.0,1.0,29.0,16.0,1.0,0.0,19.0,0.0,30.0,5.0,30.0,30.0,1.0,0.0,0.0,86.0,1377.0,4.0,3.0,3.0,1.0
0.04,652,30.0,1.0,29.0,16.0,1.0,0.0,19.0,0.0,30.0,5.0,30.0,30.0,1.0,0.0,0.0,86.0,1379.0,4.0,2.0,2.0,1.0
0.04,653,30.0,1.0,29.0,16.0,1.0,0.0,19.0,0.0,30.0,5.0,30.0,30.0,1.0,0.0,0.0,86.0,1381.0,4.0,2.0,2.0,1.0
0.04,654,30.0,1.0,29.0,16.0,1.0,0.0,19.0,0.0,30.0,5.0,30.0,30.0,1.0,0.0,0.0,86.0,1383.0,4.0,2.0,2.0,1.0
0.04,655,30.0,1.0,29.0,16.0,1.0,0.0,19.0,0.0,30.0,5.0,30.0,30.0,1.0,0.0,0.0,86.0,1386.0,4.0,3.0,3.0,1.0
0.04,656,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,5.0,30.0,30.0,0.0,0.0,0.0,86.0,1389.0,4.0,3.0,3.0,1.0
0.04,657,30.0,2.0,28.0,16.0,2.0,0.0,19.0,0.0,30.0,5.0,30.0,30.0,2.0,0.0,2.0,88.0,1389.0,4.0,0.0,0.0,1.0
0.04,658,30.0,2.0,28.0,16.0,2.0,0.0,19.0,0.0,30.0,5.0,30.0,30.0,2.0,0.0,0.0,88.0,1391.0,4.0,2.0,2.0,1.0
0.04,659,30.0,2.0,28.0,16.0,2.0,0.0,19.0,0.0,30.0,5.0,30.0,30.0,2.0,0.0,0.0,88.0,1392.0,4.0,1.0,1.0,1.0
0.04,660,30.0,2.0,28.0,16.0,2.0,0.0,19.0,0.0,30.0,5.0,30.0,30.0,2.0,0.0,0.0,88.0,1397.0,4.0,5.0,5.0,1.0
0.04,661,30.0,3.0,27.0,16.0,3.0,1.0,19.0,0.0,30.0,5.0,30.0,30.0,3.0,0.0,0.0,89.0,1398.0,4.0,1.0,1.0,1.0
0.04,662,30.0,4.0,26.0,16.0,4.0,2.0,19.0,0.0,30.0,5.0,30.0,30.0,4.0,0.0,0.0,90.0,1399.0,4.0,1.0,1.0,1.0
0.04,663,30.0,5.0,25.0,16.0,5.0,3.0,19.0,0.0,30.0,5.0,30.0,30.0,5.0,0.0,0.0,91.0,1400.0,4.0,1.0,1.0,1.0
0.04,664,30.0,9.0,21.0,16.0,9.0,7.0,19.0,0.0,30.0,5.0,30.0,30.0,9.0,0.0,0.0,95.0,1404.0,4.0,4.0,4.0,1.0
0.04,665,30.0,9.0,21.0,16.0,9.0,7.0,19.0,0.0,30.0,5.0,30.0,30.0,9.0,0.0,0.0,95.0,1407.0,4.0,3.0,3.0,1.0
0.04,666,30.0,9.0,21.0,16.0,9.0,7.0,19.0,0.0,30.0,5.0,30.0,30.0,9.0,0.0,0.0,95.0,1408.0,4.0,1.0,1.0,1.0
0.04,667,30.0,9.0,21.0,16.0,9.0,7.0,19.0,0.0,30.0,5.0,30.0,30.0,9.0,0.0,0.0,95.0,1410.0,4.0,2.0,2.0,1.0
0.04,668,29.0,9.0,20.0,16.0,9.0,7.0,19.0,0.0,30.0,5.0,30.0,29.0,9.0,0.0,0.0,95.0,1411.0,4.0,2.0,1.0,1.0
0.04,669,30.0,9.0,21.0,16.0,9.0,7.0,19.0,0.0,30.0,5.0,30.0,30.0,9.0,0.0,0.0,95.0,1415.0,4.0,3.0,4.0,1.0
0.04,670,30.0,9.0,21.0,16.0,9.0,7.0,19.0,0.0,30.0,5.0,30.0,30.0,9.0,0.0,0.0,95.0,1417.0,4.0,2.0,2.0,1.0
0.04,671,30.0,9.0,21.0,16.0,9.0,7.0,19.0,0.0,30.0,5.0,30.0,30.0,9.0,0.0,0.0,95.0,1417.0,4.0,0.0,0.0,1.0
0.04,672,28.0,9.0,19.0,15.0,9.0,7.0,19.0,0.0,30.0,5.0,30.0,28.0,9.0,1.0,0.0,95.0,1417.0,4.0,2.0,0.0,1.0
0.04,673,30.0,8.0,22.0,16.0,8.0,7.0,19.0,0.0,30.0,5.0,30.0,30.0,8.0,0.0,0.0,95.0,1421.0,4.0,2.0,4.0,1.0
0.04,674,30.0,8.0,22.0,16.0,8.0,7.0,19.0,0.0,30.0,5.0,30.0,30.0,8.0,0.0,0.0,95.0,1426.0,4.0,5.0,5.0,1.0
0.04,675,30.0,7.0,23.0,16.0,7.0,6.0,19.0,0.0,30.0,5.0,30.0,30.0,7.0,0.0,0.0,95.0,1427.0,4.0,1.0,1.0,1.0
0.04,676,30.0,6.0,24.0,16.0,6.0,5.0,19.0,0.0,30.0,5.0,30.0,30.0,6.0,0.0,0.0,95.0,1428.0,4.0,1.0,1.0,1.0
0.04,677,30.0,4.0,26.0,16.0,4.0,4.0,19.0,0.0,30.0,5.0,30.0,30.0,4.0,0.0,0.0,95.0,1430.0,4.0,2.0,2.0,1.0
0.04,678,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,6.0,30.0,30.0,0.0,0.0,0.0,95.0,1434.0,4.0,4.0,4.0,1.0
0.04,679,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,6.0,30.0,30.0,0.0,0.0,0.0,95.0,1437.0,4.0,3.0,3.0,1.0
0.04,680,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,0.0,30.0,30.0,0.0,0.0,0.0,95.0,1438.0,4.0,1.0,1.0,1.0
0.04,681,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,0.0,30.0,30.0,0.0,0.0,0.0,95.0,1440.0,4.0,2.0,2.0,1.0
0.04,682,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,0.0,30.0,30.0,0.0,0.0,0.0,95.0,1441.0,4.0,1.0,1.0,1.0
0.04,683,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,0.0,30.0,30.0,0.0,0.0,0.0,95.0,1445.0,4.0,4.0,4.0,1.0
0.04,684,28.0,0.0,28.0,15.0,0.0,0.0,19.0,0.0,30.0,0.0,30.0,28.0,0.0,1.0,0.0,95.0,1445.0,4.0,2.0,0.0,1.0
0.04,685,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,0.0,30.0,30.0,0.0,0.0,0.0,95.0,1447.0,4.0,0.0,2.0,1.0
0.04,686,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,0.0,30.0,30.0,0.0,0.0,0.0,95.0,1447.0,4.0,0.0,0.0,1.0
0.04,687,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,0.0,30.0,30.0,0.0,0.0,0.0,95.0,1451.0,4.0,4.0,4.0,1.0
0.04,688,29.0,0.0,29.0,16.0,0.0,0.0,19.0,0.0,30.0,0.0,30.0,29.0,0.0,0.0,0.0,95.0,1455.0,4.0,5.0,4.0,1.0
0.04,689,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,0.0,30.0,30.0,0.0,0.0,0.0,95.0,1457.0,4.0,1.0,2.0,1.0
0.04,690,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,0.0,30.0,30.0,0.0,0.0,0.0,95.0,1458.0,4.0,1.0,1.0,1.0
0.04,691,30.0,2.0,28.0,16.0,2.0,2.0,19.0,0.0,30.0,0.0,30.0,30.0,2.0,0.0,0.0,97.0,1460.0,4.0,2.0,2.0,1.0
0.04,692,29.0,2.0,27.0,16.0,2.0,2.0,19.0,0.0,30.0,0.0,30.0,29.0,2.0,0.0,0.0,97.0,1463.0,4.0,4.0,3.0,1.0
0.04,693,29.0,2.0,27.0,16.0,2.0,2.0,19.0,0.0,30.0,0.0,30.0,29.0,2.0,0.0,0.0,97.0,1466.0,4.0,3.0,3.0,1.0
0.04,694,30.0,2.0,28.0,16.0,2.0,2.0,19.0,0.0,30.0,0.0,30.0,30.0,2.0,0.0,0.0,97.0,1468.0,4.0,1.0,2.0,1.0
0.04,695,30.0,2.0,28.0,16.0,2.0,2.0,19.0,0.0,30.0,0.0,30.0,30.0,2.0,0.0,0.0,97.0,1470.0,4.0,2.0,2.0,1.0
0.04,696,30.0,2.0,28.0,16.0,2.0,2.0,19.0,0.0,30.0,0.0,30.0,30.0,2.0,0.0,0.0,97.0,1471.0,4.0,1.0,1.0,1.0
0.04,697,29.0,2.0,27.0,16.0,2.0,2.0,19.0,0.0,30.0,0.0,30.0,29.0,2.0,0.0,0.0,97.0,1474.0,4.0,4.0,3.0,1.0
0.04,698,30.0,2.0,28.0,16.0,2.0,2.0,19.0,0.0,30.0,0.0,30.0,30.0,2.0,0.0,0.0,97.0,1475.0,4.0,0.0,1.0,1.0
0.04,699,30.0,2.0,28.0,16.0,2.0,2.0,19.0,0.0,30.0,0.0,30.0,30.0,2.0,0.0,0.0,97.0,1477.0,4.0,2.0,2.0,1.0
0.04,700,30.0,2.0,28.0,16.0,2.0,2.0,19.0,0.0,30.0,0.0,30.0,30.0,2.0,0.0,0.0,97.0,1477.0,4.0,0.0,0.0,1.0
0.04,701,29.0,2.0,27.0,15.0,2.0,2.0,19.0,0.0,30.0,0.0,30.0,29.0,2.0,1.0,0.0,97.0,1480.0,4.0,4.0,3.0,1.0
0.04,702,29.0,2.0,27.0,15.0,2.0,2.0,19.0,0.0,30.0,0.0,30.0,29.0,2.0,1.0,0.0,97.0,1484.0,4.0,4.0,4.0,1.0
0.04,703,30.0,2.0,28.0,16.0,2.0,2.0,19.0,0.0,30.0,0.0,30.0,30.0,2.0,0.0,0.0,97.0,1487.0,4.0,2.0,3.0,1.0
0.04,704,30.0,2.0,28.0,16.0,2.0,2.0,19.0,0.0,30.0,0.0,30.0,30.0,2.0,0.0,0.0,97.0,1488.0,4.0,1.0,1.0,1.0
0.04,705,29.0,0.0,29.0,15.0,0.0,0.0,19.0,0.0,30.0,0.0,30.0,29.0,0.0,1.0,0.0,97.0,1489.0,4.0,2.0,1.0,1.0
0.04,706,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,0.0,30.0,30.0,0.0,0.0,0.0,97.0,1493.0,4.0,3.0,4.0,1.0
0.04,707,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,0.0,30.0,30.0,0.0,0.0,0.0,97.0,1496.0,4.0,3.0,3.0,1.0
0.04,708,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,0.0,30.0,30.0,0.0,0.0,0.0,97.0,1498.0,4.0,2.0,2.0,1.0
0.04,709,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,0.0,30.0,30.0,0.0,0.0,0.0,97.0,1500.0,4.0,2.0,2.0,1.0
0.04,710,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,0.0,30.0,30.0,0.0,0.0,0.0,97.0,1501.0,4.0,1.0,1.0,1.0
0.04,711,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,0.0,30.0,30.0,0.0,0.0,0.0,97.0,1504.0,4.0,3.0,3.0,1.0
0.04,712,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,0.0,30.0,30.0,0.0,0.0,0.0,97.0,1505.0,4.0,1.0,1.0,1.0
0.04,713,29.0,0.0,29.0,15.0,0.0,0.0,19.0,0.0,30.0,0.0,30.0,29.0,0.0,1.0,0.0,97.0,1506.0,4.0,2.0,1.0,1.0
0.04,714,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,0.0,30.0,30.0,0.0,0.0,0.0,97.0,1507.0,4.0,0.0,1.0,1.0
0.04,715,29.0,0.0,29.0,15.0,0.0,0.0,19.0,0.0,30.0,0.0,30.0,29.0,0.0,1.0,0.0,97.0,1509.0,4.0,3.0,2.0,1.0
0.04,716,29.0,0.0,29.0,16.0,0.0,0.0,19.0,0.0,30.0,0.0,30.0,29.0,0.0,0.0,0.0,97.0,1513.0,4.0,4.0,4.0,1.0
0.04,717,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,0.0,30.0,30.0,0.0,0.0,0.0,97.0,1517.0,4.0,3.0,4.0,1.0
0.04,718,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,0.0,30.0,30.0,0.0,0.0,0.0,97.0,1518.0,4.0,1.0,1.0,1.0
0.04,719,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,0.0,30.0,30.0,0.0,0.0,0.0,97.0,1519.0,4.0,1.0,1.0,1.0
0.04,720,29.0,0.0,29.0,15.0,0.0,0.0,19.0,0.0,30.0,0.0,30.0,29.0,0.0,1.0,0.0,97.0,1522.0,4.0,4.0,3.0,1.0
0.04,721,29.0,3.0,26.0,15.0,3.0,3.0,19.0,0.0,30.0,0.0,30.0,29.0,3.0,1.0,0.0,100.0,1525.0,4.0,3.0,3.0,1.0
0.04,722,30.0,3.0,27.0,16.0,3.0,3.0,19.0,0.0,30.0,0.0,30.0,30.0,3.0,0.0,0.0,100.0,1528.0,4.0,2.0,3.0,1.0
0.04,723,29.0,3.0,26.0,15.0,3.0,3.0,19.0,0.0,30.0,0.0,30.0,29.0,3.0,1.0,0.0,100.0,1529.0,4.0,2.0,1.0,1.0
0.04,724,30.0,3.0,27.0,16.0,3.0,3.0,19.0,0.0,30.0,0.0,30.0,30.0,3.0,0.0,0.0,100.0,1531.0,4.0,1.0,2.0,1.0
0.04,725,28.0,3.0,25.0,15.0,3.0,3.0,19.0,0.0,30.0,0.0,30.0,28.0,3.0,1.0,0.0,100.0,1532.0,4.0,3.0,1.0,1.0
0.04,726,30.0,3.0,27.0,16.0,3.0,3.0,19.0,0.0,30.0,0.0,30.0,30.0,3.0,0.0,0.0,100.0,1535.0,4.0,1.0,3.0,1.0
0.04,727,30.0,3.0,27.0,16.0,3.0,3.0,19.0,0.0,30.0,0.0,30.0,30.0,3.0,0.0,0.0,100.0,1536.0,4.0,1.0,1.0,1.0
0.04,728,30.0,3.0,27.0,16.0,3.0,3.0,19.0,0.0,30.0,0.0,30.0,30.0,3.0,0.0,0.0,100.0,1537.0,4.0,1.0,1.0,1.0
0.04,729,30.0,3.0,27.0,16.0,3.0,3.0,19.0,0.0,30.0,0.0,30.0,30.0,3.0,0.0,0.0,100.0,1539.0,4.0,2.0,2.0,1.0
0.04,730,29.0,3.0,26.0,16.0,3.0,3.0,19.0,0.0,30.0,0.0,30.0,29.0,3.0,0.0,0.0,100.0,1542.0,4.0,4.0,3.0,1.0
0.04,731,29.0,3.0,26.0,15.0,3.0,3.0,19.0,0.0,30.0,0.0,30.0,29.0,3.0,1.0,0.0,100.0,1546.0,4.0,4.0,4.0,1.0
0.04,732,30.0,3.0,27.0,16.0,3.0,3.0,19.0,0.0,30.0,0.0,30.0,30.0,3.0,0.0,0.0,100.0,1548.0,4.0,1.0,2.0,1.0
0.04,733,30.0,3.0,27.0,16.0,3.0,3.0,19.0,0.0,30.0,0.0,30.0,30.0,3.0,0.0,0.0,100.0,1549.0,4.0,1.0,1.0,1.0
0.04,734,29.0,3.0,26.0,16.0,3.0,3.0,19.0,0.0,30.0,0.0,30.0,29.0,3.0,0.0,0.0,100.0,1551.0,4.0,3.0,2.0,1.0
0.04,735,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,0.0,30.0,30.0,0.0,0.0,0.0,100.0,1555.0,4.0,3.0,4.0,1.0
0.04,736,29.0,0.0,29.0,15.0,0.0,0.0,19.0,0.0,30.0,0.0,30.0,29.0,0.0,1.0,0.0,100.0,1557.0,4.0,3.0,2.0,1.0
0.04,737,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,0.0,30.0,30.0,0.0,0.0,0.0,100.0,1559.0,4.0,1.0,2.0,1.0
0.04,738,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,0.0,30.0,30.0,0.0,0.0,0.0,100.0,1561.0,4.0,2.0,2.0,1.0
0.04,739,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,0.0,30.0,30.0,0.0,0.0,0.0,100.0,1562.0,4.0,1.0,1.0,1.0
0.04,740,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,0.0,30.0,30.0,0.0,0.0,0.0,100.0,1565.0,4.0,3.0,3.0,1.0
0.04,741,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,0.0,30.0,30.0,0.0,0.0,0.0,100.0,1566.0,4.0,1.0,1.0,1.0
0.04,742,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,0.0,30.0,30.0,0.0,0.0,0.0,100.0,1567.0,4.0,1.0,1.0,1.0
0.04,743,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,0.0,30.0,30.0,0.0,0.0,0.0,100.0,1569.0,4.0,2.0,2.0,1.0
0.04,744,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,0.0,30.0,30.0,0.0,0.0,0.0,100.0,1572.0,4.0,3.0,3.0,1.0
0.04,745,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,0.0,30.0,30.0,0.0,0.0,0.0,100.0,1576.0,4.0,4.0,4.0,1.0
0.04,746,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,0.0,30.0,30.0,0.0,0.0,0.0,100.0,1578.0,4.0,2.0,2.0,1.0
0.04,747,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,0.0,30.0,30.0,0.0,0.0,0.0,100.0,1579.0,4.0,1.0,1.0,1.0
0.04,748,29.0,0.0,29.0,15.0,0.0,0.0,19.0,0.0,30.0,0.0,30.0,29.0,0.0,1.0,0.0,100.0,1580.0,4.0,2.0,1.0,1.0
0.04,749,29.0,0.0,29.0,16.0,0.0,0.0,19.0,0.0,30.0,0.0,30.0,29.0,0.0,0.0,0.0,100.0,1584.0,4.0,4.0,4.0,1.0
0.04,750,30.0,0.0,30.0,16.0,0.0,0.0,19.0,0.0,30.0,0.0,30.0,30.0,0.0,0.0,0.0,100.0,1587.0,4.0,2.0,3.0,1.0
0.04,751,30.0,2.0,28.0,16.0,2.0,2.0,19.0,0.0,30.0,0.0,30.0,30.0,2.0,0.0,0.0,102.0,1589.0,4.0,2.0,2.0,1.0
0.04,752,30.0,2.0,28.0,16.0,2.0,2.0,19.0,0.0,30.0,0.0,30.0,30.0,2.0,0.0,0.0,102.0,1591.0,4.0,2.0,2.0,1.0
0.04,753,30.0,2.0,28.0,16.0,2.0,2.0,19.0,0.0,30.0,0.0,30.0,30.0,2.0,0.0,0.0,102.0,1592.0,4.0,1.0,1.0,1.0
0.04,754,30.0,2.0,28.0,16.0,2.0,2.0,19.0,0.0,30.0,0.0,30.0,30.0,2.0,0.0,0.0,102.0,1595.0,4.0,3.0,3.0,1.0
0.04,755,29.0,2.0,27.0,16.0,2.0,2.0,19.0,0.0,30.0,0.0,30.0,29.0,2.0,0.0,0.0,102.0,1595.0,4.0,1.0,0.0,1.0
0.04,756,30.0,2.0,28.0,16.0,2.0,2.0,19.0,0.0,30.0,0.0,30.0,30.0,2.0,0.0,0.0,102.0,1597.0,4.0,1.0,2.0,1.0
0.04,757,30.0,2.0,28.0,16.0,2.0,2.0,19.0,0.0,30.0,0.0,30.0,30.0,2.0,0.0,0.0,102.0,1599.0,4.0,2.0,2.0,1.0
0.04,758,30.0,2.0,28.0,16.0,2.0,2.0,19.0,0.0,30.0,0.0,30.0,30.0,2.0,0.0,0.0,102.0,1602.0,4.0,3.0,3.0,1.0
0.04,759,30.0,2.0,28.0,16.0,2.0,2.0,19.0,0.0,30.0,0.0,30.0,30.0,2.0,0.0,0.0,102.0,1606.0,4.0,4.0,4.0,1.0
0.04,760,29.0,2.0,27.0,15.0,2.0,2.0,19.0,0.0,30.0,0.0,30.0,29.0,2.0,1.0,0.0,102.0,1607.0,4.0,2.0,1.0,1.0
0.04,761,29.0,2.0,27.0,15.0,2.0,2.0,19.0,0.0,30.0,0.0,30.0,29.0,2.0,1.0,0.0,102.0,1608.0,4.0,1.0,1.0,1.0
0.04,762,30.0,2.0,28.0,16.0,2.0,2.0,19.0,0.0,30.0,0.0,30.0,30.0,2.0,0.0,0.0,102.0,1610.0,4.0,1.0,2.0,1.0
